id,date,election_phase,way_of_voting,voting_intention,party,city_id,city,county_id,county_desc,city_id2,city_id3
10069369,05/04/2010,05/04/2010 PRIMARY,IN-PERSON,DEM,DEMOCRATIC,401,401,34,FORSYTH,401,401
2758900,11/06/2012,11/06/2012 GENERAL,IN-PERSON,REP,REPUBLICAN,CD,CONCORD,49,IREDELL,CD,CD
10173852,11/08/2016,11/08/2016 GENERAL,IN-PERSON,UNA,UNAFFILIATED,JEF4,JEF4,41,GUILFORD,JEF4,JEF4
555014,11/08/2016,11/08/2016 GENERAL,ABSENTEE CURBSIDE,DEM,DEMOCRATIC,22,22,32,DURHAM,22,22
9132201,11/06/2012,11/06/2012 GENERAL,IN-PERSON,UNA,UNAFFILIATED,12N,NORTH BURLINGTON,1,ALAMANCE,12N,12N
9144430,11/06/2012,11/06/2012 GENERAL,IN-PERSON,REP,REPUBLICAN,LIT 2,LITTLETON 2,42,HALIFAX,LIT-2,LIT 2
10175165,03/15/2016,03/15/2016 PRIMARY,ABSENTEE ONESTOP,REP,REPUBLICAN,53-1,53-1,32,DURHAM,53-1,53-1
1465369,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,14,FRYING PAN,10,BRUNSWICK,14,14
30316972,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,07,BRUSHY FORK,95,WATAUGA,07,07
437740,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,16.2,16.2,11,BUNCOMBE,106.1,106.1
4683200,05/08/2012,05/08/2012 PRIMARY,IN-PERSON,REP,REPUBLICAN,707,707,34,FORSYTH,707,707
312085,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,43.2,43.2,11,BUNCOMBE,106.1,106.1
19567,05/08/2012,05/08/2012 PRIMARY,IN-PERSON,REP,REPUBLICAN,16,PINE SWAMP,5,ASHE,16,16
9035395,11/04/2008,11/04/2008 GENERAL,IN-PERSON,REP,REPUBLICAN,10N,NORTH MELVILLE,1,ALAMANCE,10N,10N
30286123,11/02/2010,11/02/2010 GENERAL,IN-PERSON,DEM,DEMOCRATIC,ST2,STATESVILLE #2,49,IREDELL,ST2,ST2
30183529,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,05,05,32,DURHAM,05,05
30263822,11/04/2014,11/04/2014 GENERAL,IN-PERSON,DEM,DEMOCRATIC,08-03,PRECINCT 08-03,92,WAKE,08-03,08-03
7255875,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,DV2-A,DAVIDSON #2-A,49,IREDELL,DV2-A,DV2-A
10165227,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,G41A,G41A,41,GUILFORD,G41,G41
9935388,05/06/2008,05/06/2008 PRIMARY,ABSENTEE BY MAIL,DEM,DEMOCRATIC,JAM2,JAM2,41,GUILFORD,JAM2,JAM2
9951386,11/08/2016,11/08/2016 GENERAL,ABSENTEE BY MAIL,REP,REPUBLICAN,G42A,G42A,41,GUILFORD,G42,G42
166069957,11/08/2016,11/08/2016 GENERAL,IN-PERSON,UNA,UNAFFILIATED,G7A,BLACK RIVER-G7,26,CUMBERLAND,G7,G7
30211307,05/08/2012,05/08/2012 PRIMARY,IN-PERSON,REP,REPUBLICAN,07-09,PRECINCT 07-09,92,WAKE,07-09,07-09
65997222,11/06/2012,11/06/2012 GENERAL,IN-PERSON,REP,REPUBLICAN,G1B,JUDSON-VANDER-G1,26,CUMBERLAND,G1,G1
30258738,05/06/2008,05/06/2008 PRIMARY,IN-PERSON,DEM,DEMOCRATIC,020,PCT 20,60,MECKLENBURG,020,020
1048273,11/06/2012,11/06/2012 GENERAL,IN-PERSON,DEM,DEMOCRATIC,05,HEALTH CENTER,36,GASTON,05,05
622470,11/02/2010,11/02/2010 GENERAL,IN-PERSON,UNA,UNAFFILIATED,21,BESSEMER CITY #2,36,GASTON,21,21
213032,05/06/2008,05/06/2008 PRIMARY,IN-PERSON,DEM,DEMOCRATIC,69.1,WEST BUNCOMBE 2,11,BUNCOMBE,69.1,69.1
600005851,05/04/2010,05/04/2010 PRIMARY,ABSENTEE ONESTOP,REP,REPUBLICAN,04,BELVILLE,10,BRUNSWICK,04,04
14507213,03/15/2016,03/15/2016 PRIMARY,ABSENTEE ONESTOP,DEM,DEMOCRATIC,PR34,LOVELADY-TWO,14,CALDWELL,PR15,PR15
386957,03/15/2016,03/15/2016 PRIMARY,ABSENTEE ONESTOP,DEM,DEMOCRATIC,70.1,70.1,11,BUNCOMBE,70.1,70.1
236448,11/02/2010,11/02/2010 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,BE-2,BEAVERDAM 2,44,HAYWOOD,BE-2,BE-2
30046241,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,01-07,01-07,13,CABARRUS,01-07,01-07
600039339,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,04A,BELVILLE 1,10,BRUNSWICK,04,04
603355,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,19,19,32,DURHAM,19,19
9921769,11/06/2012,11/06/2012 GENERAL,IN-PERSON,REP,REPUBLICAN,H25,H25,41,GUILFORD,H25,H25
10165144,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,SCLAY,SCLAY,41,GUILFORD,SCLAY,SCLAY
166133745,11/08/2016,11/08/2016 GENERAL,IN-PERSON,UNA,UNAFFILIATED,CC25,CROSS CREEK 25,26,CUMBERLAND,CC25,CC25
166096002,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,AH49,ARRAN HILLS,26,CUMBERLAND,AH49,AH49
690096,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,30-2,30-2,32,DURHAM,30-2,30-2
7721542,11/08/2016,11/08/2016 GENERAL,IN-PERSON,REP,REPUBLICAN,21,BESSEMER CITY #2,36,GASTON,21,21
358601,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,44.1,44.1,11,BUNCOMBE,44.1,44.1
334951,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,49.1,49.1,11,BUNCOMBE,49.1,49.1
10129515,11/04/2014,11/04/2014 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,H27-B,H27-B,41,GUILFORD,H27,H27
9999551,11/04/2008,11/04/2008 GENERAL,IN-PERSON,UNA,UNAFFILIATED,G21,G21,41,GUILFORD,G21,G21
751320,07/12/2011,ABC-KINNEKEET TOWNSHIP,IN-PERSON,DEM,DEMOCRATIC,CHCA,CHICAMACOMICO,28,DARE,CHCA,CHCA
30029460,11/04/2014,11/04/2014 GENERAL,IN-PERSON,UNA,UNAFFILIATED,02-02,02-02,13,CABARRUS,02-02,02-02
2993,11/04/2008,11/04/2008 GENERAL,IN-PERSON,DEM,DEMOCRATIC,POLK,POLKTON,4,ANSON,POLK,POLK
14495394,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,PR01,GAMEWELL #1,14,CALDWELL,PR01,PR01
166169529,11/07/2017,11/07/2017 MUNICIPAL GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,G2C-2,CROSS CREEK 23-2-G2,26,CUMBERLAND,G2,G2
9808673,11/02/2010,11/02/2010 GENERAL,IN-PERSON,UNA,UNAFFILIATED,DV2-A,DAVIDSON #2-A,49,IREDELL,DV2-A,DV2-A
133940,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,DM,DAMASCUS,68,ORANGE,DM,DM
7659886,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,04,FOREST HEIGHTS,36,GASTON,04,04
9104119,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,06E,EAST GRAHAM,1,ALAMANCE,06E,06E
20139,11/04/2008,11/04/2008 GENERAL,IN-PERSON,DEM,DEMOCRATIC,G1,GWALTNEY #1,2,ALEXANDER,G1,G1
549770,11/06/2012,11/06/2012 GENERAL,IN-PERSON,UNA,UNAFFILIATED,09,09,32,DURHAM,09,09
10136406,11/06/2012,11/06/2012 GENERAL,IN-PERSON,REP,REPUBLICAN,063,063,34,FORSYTH,063,063
270479,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,21.1,ASHEVILLE 21,11,BUNCOMBE,103.1,103.1
9015048,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,32,SOUTH NEWTON,18,CATAWBA,32,32
9983506,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,G01,G01,41,GUILFORD,G01,G01
831177,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,PR08,BLACK RIVER,43,HARNETT,PR08,PR08
600000807,11/02/2010,11/02/2010 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,16,SHINGLETREE 1,10,BRUNSWICK,16,16
10031336,11/04/2014,11/04/2014 GENERAL,IN-PERSON,REP,REPUBLICAN,H20A,H20A,41,GUILFORD,H20A,H20A
549878,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,18,18,32,DURHAM,18,18
238470,11/06/2012,11/06/2012 GENERAL,IN-PERSON,REP,REPUBLICAN,G13,G13,41,GUILFORD,G13,G13
9031024,11/08/2016,11/08/2016 GENERAL,IN-PERSON,REP,REPUBLICAN,06S,SOUTH GRAHAM,1,ALAMANCE,06S,06S
58226,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,EDWAR,EDWARD,7,BEAUFORT,EDWAR,EDWAR
166065313,11/04/2014,11/04/2014 GENERAL,IN-PERSON,DEM,DEMOCRATIC,CC17,CROSS CREEK 17,26,CUMBERLAND,CC17,CC17
9953539,11/04/2014,11/04/2014 GENERAL,IN-PERSON,UNA,UNAFFILIATED,G28,G28,41,GUILFORD,G28,G28
6646,11/04/2014,11/04/2014 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,12,NORTH FORK,5,ASHE,12,12
14473122,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,PR08,KINGS CREEK,14,CALDWELL,PR08,PR08
30250763,11/08/2016,11/08/2016 GENERAL,IN-PERSON,UNA,UNAFFILIATED,30-2,30-2,32,DURHAM,30-2,30-2
30006163,11/04/2008,11/04/2008 GENERAL,IN-PERSON,REP,REPUBLICAN,34,STARTOWN,18,CATAWBA,34,34
823297,11/06/2012,11/06/2012 GENERAL,IN-PERSON,DEM,DEMOCRATIC,PR24,COATS/GROVE,43,HARNETT,PR24,PR24
222104,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,22.1,ASHEVILLE 22,11,BUNCOMBE,104.1,104.1
372756,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,40.2,40.2,11,BUNCOMBE,107.1,107.1
66045609,11/04/2008,11/04/2008 GENERAL,IN-PERSON,UNA,UNAFFILIATED,G2D,LONGHILL-G2,26,CUMBERLAND,G2,G2
429429,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,08.3,08.3,11,BUNCOMBE,100.1,100.1
30137235,11/04/2008,11/04/2008 GENERAL,IN-PERSON,DEM,DEMOCRATIC,503,503,34,FORSYTH,503,503
374627,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,61.1,61.1,11,BUNCOMBE,61.1,61.1
7595314,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,26,CATAWBA HEIGHTS,36,GASTON,26,26
30182738,11/06/2012,11/06/2012 GENERAL,ABSENTEE BY MAIL,REP,REPUBLICAN,131,131,34,FORSYTH,131,131
7631200,11/04/2014,11/04/2014 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,103,MELVILLE 3,1,ALAMANCE,103,103
44434,05/06/2014,05/06/2014 PRIMARY,IN-PERSON,REP,REPUBLICAN,NCRK,NORTH CREEK,7,BEAUFORT,NCRK,NCRK
10069122,11/06/2012,11/06/2012 GENERAL,IN-PERSON,UNA,UNAFFILIATED,H15,H15,41,GUILFORD,H15,H15
70413,11/04/2014,11/04/2014 GENERAL,IN-PERSON,UNA,UNAFFILIATED,04-06,04-06,13,CABARRUS,04-06,04-06
9106719,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,125,BURLINGTON 5,1,ALAMANCE,125,125
258730,05/06/2014,05/06/2014 PRIMARY,IN-PERSON,REP,REPUBLICAN,69.1,69.1,11,BUNCOMBE,69.1,69.1
30097190,03/15/2016,03/15/2016 PRIMARY,PROVISIONAL,DEM,DEMOCRATIC,01-10,01-10,13,CABARRUS,01-04,01-04
30233050,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,02-04,PRECINCT 02-04,92,WAKE,02-04,02-04
66058016,11/04/2014,11/04/2014 GENERAL,IN-PERSON,REP,REPUBLICAN,G2B,CROSS CREEK 22-G2,26,CUMBERLAND,G2,G2
9028277,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,10N,NORTH MELVILLE,1,ALAMANCE,10N,10N
30187175,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,41,41,32,DURHAM,41,41
213517,11/02/2010,11/02/2010 GENERAL,IN-PERSON,DEM,DEMOCRATIC,30.3,30.3,11,BUNCOMBE,30.1,30.1
1875554,11/04/2008,11/04/2008 GENERAL,IN-PERSON,REP,REPUBLICAN,44,STANLEY #2,36,GASTON,44,44
7619701,11/04/2008,11/04/2008 GENERAL,IN-PERSON,REP,REPUBLICAN,27,SOUTH POINT,36,GASTON,27,27
7319950,11/04/2008,11/04/2008 GENERAL,IN-PERSON,REP,REPUBLICAN,SH-A,SHILOH-A,49,IREDELL,SH-A,SH-A
284154,05/06/2008,05/06/2008 PRIMARY,IN-PERSON,REP,REPUBLICAN,SUM3,SUM3,41,GUILFORD,SUM3,SUM3
9935342,05/06/2008,05/06/2008 PRIMARY,IN-PERSON,DEM,DEMOCRATIC,H26,H26,41,GUILFORD,H26,H26
7520687,11/03/2015,11/03/2015 MUNICIPAL GENERAL,IN-PERSON,DEM,DEMOCRATIC,46,MOUNT HOLLY #2,36,GASTON,46,46
369337,11/06/2012,11/06/2012 GENERAL,ABSENTEE BY MAIL,REP,REPUBLICAN,71.1,71.1,11,BUNCOMBE,71.1,71.1
9702682,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,G54,G54,41,GUILFORD,G54,G54
9839002,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,BA,BARRINGER,49,IREDELL,BA,BA
9917383,05/06/2008,05/06/2008 PRIMARY,IN-PERSON,DEM,DEMOCRATIC,G40A2,G40A2,41,GUILFORD,G40A2,G40A2
7588999,11/02/2010,11/02/2010 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,23,BELMONT #1,36,GASTON,23,23
10123916,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,H15,H15,41,GUILFORD,H15,H15
7544586,05/08/2012,05/08/2012 PRIMARY,IN-PERSON,REP,REPUBLICAN,04,FOREST HEIGHTS,36,GASTON,04,04
144448,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,30,HICKORY MOUNTAIN,19,CHATHAM,30,30
8795,05/08/2012,05/08/2012 PRIMARY,ABSENTEE ONESTOP,REP,REPUBLICAN,S2,SHARPES #2,2,ALEXANDER,S2,S2
9819215,11/04/2014,11/04/2014 GENERAL,ABSENTEE BY MAIL,REP,REPUBLICAN,DV1-B,DAVIDSON #1-B,49,IREDELL,DV1-B,DV1-B
30029314,11/04/2008,11/04/2008 GENERAL,IN-PERSON,REP,REPUBLICAN,21,MONOGRAM,18,CATAWBA,21,21
201726,05/06/2008,05/06/2008 PRIMARY,IN-PERSON,REP,REPUBLICAN,NLIB,NORTH LIBERTY,99,YADKIN,NLIB,NLIB
66033523,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,MB62,MONTIBELLO,26,CUMBERLAND,MB62,MB62
30155219,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,36,36,32,DURHAM,36,36
600049442,05/08/2012,05/08/2012 PRIMARY,IN-PERSON,REP,REPUBLICAN,S2,SHARPES #2,2,ALEXANDER,S2,S2
166073258,11/08/2016,11/08/2016 GENERAL,IN-PERSON,UNA,UNAFFILIATED,LR63,LAKE RIM,26,CUMBERLAND,LR63,LR63
30193654,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,604,604,34,FORSYTH,604,604
9760993,11/07/2017,11/07/2017 MUNICIPAL/GENERAL,IN-PERSON,DEM,DEMOCRATIC,ST6,STATESVILLE #6,49,IREDELL,ST6,ST6
30036863,11/04/2014,11/04/2014 GENERAL,IN-PERSON,UNA,UNAFFILIATED,804,804,34,FORSYTH,804,804
165993652,11/06/2012,11/06/2012 GENERAL,IN-PERSON,DEM,DEMOCRATIC,G2D,LONGHILL-G2,26,CUMBERLAND,G2,G2
441794,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,51.2,51.2,11,BUNCOMBE,107.1,107.1
9063243,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,39,NORTHWEST,18,CATAWBA,39,39
7609035,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,22,CROWDERS MOUNTAIN,36,GASTON,22,22
9924250,05/06/2008,05/06/2008 PRIMARY,IN-PERSON,DEM,DEMOCRATIC,G33,G33,41,GUILFORD,G33,G33
9744579,11/06/2012,11/06/2012 GENERAL,IN-PERSON,DEM,DEMOCRATIC,DV2-B,DAVIDSON #2-B,49,IREDELL,DV2-B,DV2-B
4825820,11/02/2010,11/02/2010 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,FT,FALLSTOWN,49,IREDELL,FT,FT
1187150,11/02/2010,11/02/2010 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,PR22,NORTH CATAWBA #2,14,CALDWELL,PR22,PR22
443429,11/08/2016,11/08/2016 GENERAL,PROVISIONAL,LIB,LIBERTARIAN,68.1,68.1,11,BUNCOMBE,68.1,68.1
30024103,05/08/2012,05/08/2012 PRIMARY,IN-PERSON,REP,REPUBLICAN,02-08,02-08,13,CABARRUS,02-08,02-08
9757864,11/04/2008,11/04/2008 GENERAL,IN-PERSON,UNA,UNAFFILIATED,ST4,STATESVILLE #4,49,IREDELL,ST4,ST4
9808470,05/06/2008,05/06/2008 PRIMARY,IN-PERSON,REP,REPUBLICAN,H10,H10,41,GUILFORD,H10,H10
9071742,11/08/2016,11/08/2016 GENERAL,IN-PERSON,REP,REPUBLICAN,13,HAW RIVER,1,ALAMANCE,13,13
5166025,11/03/2015,11/03/2015 MUNICIPAL GENERAL,IN-PERSON,REP,REPUBLICAN,CC3,CODDLE CREEK #3,49,IREDELL,CC3,CC3
9742809,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,ST2,STATESVILLE #2,49,IREDELL,ST2,ST2
113578,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,09.1,09.1,11,BUNCOMBE,09.1,09.1
30154949,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,33,33,32,DURHAM,33,33
312815,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,H05,H05,41,GUILFORD,H05,H05
363705,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,34.1,34.1,11,BUNCOMBE,34.1,34.1
30134844,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,12-09,12-09,13,CABARRUS,12-09,12-09
30131042,11/04/2008,11/04/2008 GENERAL,ABSENTEE BY MAIL,REP,REPUBLICAN,238.1,PCT 238,60,MECKLENBURG,238.1,238.1
391139,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,26.1,26.1,11,BUNCOMBE,26.1,26.1
7645956,11/08/2016,11/08/2016 GENERAL,IN-PERSON,REP,REPUBLICAN,31,UNION,36,GASTON,31,31
600058633,03/15/2016,03/15/2016 PRIMARY,IN-PERSON,REP,REPUBLICAN,08,SOUTHPORT 2,10,BRUNSWICK,08,08
60817,11/06/2012,11/06/2012 GENERAL,IN-PERSON,UNA,UNAFFILIATED,0103,TARBORO 3,33,EDGECOMBE,0103,0103
687483,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,45,45,32,DURHAM,45,45
10033473,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,082,082,34,FORSYTH,082,082
14508347,03/15/2016,03/15/2016 PRIMARY,IN-PERSON,REP,REPUBLICAN,PR29,LENOIR #29,14,CALDWELL,PR29,PR29
600001781,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,10B,MOSQUITO 2,10,BRUNSWICK,10,10
66017860,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,CC27,CROSS CREEK 27,26,CUMBERLAND,CC27,CC27
366191,11/06/2012,11/06/2012 GENERAL,IN-PERSON,DEM,DEMOCRATIC,14.3,14.3,11,BUNCOMBE,105.1,105.1
615780,11/04/2014,11/04/2014 GENERAL,IN-PERSON,UNA,UNAFFILIATED,46,46,32,DURHAM,46,46
9802155,11/06/2012,11/06/2012 GENERAL,IN-PERSON,DEM,DEMOCRATIC,DV1-A,DAVIDSON #1-A,49,IREDELL,DV1-A,DV1-A
30127923,03/15/2016,03/15/2016 PRIMARY,IN-PERSON,REP,REPUBLICAN,10-00,10-00,13,CABARRUS,10-00,10-00
166062020,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,01-49,PRECINCT 01-49,92,WAKE,01-49,01-49
9941251,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,STOK,STOK,41,GUILFORD,STOK,STOK
30162598,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,GL,GLENWOOD,68,ORANGE,GL,GL
860193,06/07/2016,06/07/2016 CONGRESSIONAL PRIMARY,IN-PERSON,REP,REPUBLICAN,PR01,ANDERSON CREEK,43,HARNETT,PR01,PR01
9125651,11/04/2014,11/04/2014 GENERAL,IN-PERSON,UNA,UNAFFILIATED,06W,WEST GRAHAM,1,ALAMANCE,06W,06W
1973280,11/04/2008,11/04/2008 GENERAL,ABSENTEE BY MAIL,REP,REPUBLICAN,801,801,34,FORSYTH,801,801
600041063,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,15,GRISSETTOWN,10,BRUNSWICK,15,15
561583,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,16,16,32,DURHAM,16,16
379862,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,39.3,39.3,11,BUNCOMBE,39.1,39.1
65071,11/08/2016,11/08/2016 GENERAL,IN-PERSON,UNA,UNAFFILIATED,SURBA,SURRY-BATH,7,BEAUFORT,SURBA,SURBA
425434,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,48.1,48.1,11,BUNCOMBE,48.1,48.1
10071115,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,CX,CHEEKS,68,ORANGE,CX,CX
166149334,11/08/2016,11/08/2016 GENERAL,ABSENTEE BY MAIL,UNA,UNAFFILIATED,G10A,STONEY POINT 2-G10,26,CUMBERLAND,G10,G10
166144402,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,CC01,CROSS CREEK 01,26,CUMBERLAND,CC01,CC01
308773,11/04/2008,11/04/2008 GENERAL,TRANSFER,REP,REPUBLICAN,08.1,ASHEVILLE 8,11,BUNCOMBE,100.1,100.1
682754,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,25,25,32,DURHAM,25,25
9994172,11/02/2010,11/02/2010 GENERAL,IN-PERSON,REP,REPUBLICAN,JAM1,JAM1,41,GUILFORD,JAM1,JAM1
120995,11/04/2014,11/04/2014 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,50.1,50.1,11,BUNCOMBE,50.1,50.1
264916,05/08/2012,05/08/2012 PRIMARY,IN-PERSON,DEM,DEMOCRATIC,0102,TARBORO 2,33,EDGECOMBE,0102,0102
166130382,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,G2B,CROSS CREEK 22-G2,26,CUMBERLAND,G2,G2
837442,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,PR25,EAST AVERASBORO,43,HARNETT,PR25,PR25
600030065,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,CF11,CAPE FEAR,71,PENDER,CF11,CF11
30002468,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,ALBE,ALBERTSON,31,DUPLIN,ALBE,ALBE
176734,11/02/2010,11/02/2010 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,67.1,67.1,11,BUNCOMBE,67.1,67.1
356834,11/08/2011,11/08/2011 MUNICIPAL GENERAL,IN-PERSON,DEM,DEMOCRATIC,54.2,54.2,11,BUNCOMBE,101.1,101.1
9169395,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,RC2,RC2,41,GUILFORD,RC2,RC2
8009100,05/08/2012,05/08/2012 PRIMARY,IN-PERSON,DEM,DEMOCRATIC,34,STARTOWN,18,CATAWBA,34,34
166028380,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,G2E,WESTAREA-G2,26,CUMBERLAND,G2,G2
212478,11/04/2014,11/04/2014 GENERAL,IN-PERSON,DEM,DEMOCRATIC,NCLAY2,NCLAY2,41,GUILFORD,NCLAY2,NCLAY2
9830560,11/04/2014,11/04/2014 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,DV1-B,DAVIDSON #1-B,49,IREDELL,DV1-B,DV1-B
8410780,11/04/2008,11/04/2008 GENERAL,ABSENTEE BY MAIL,REP,REPUBLICAN,704,704,34,FORSYTH,704,704
10078515,11/04/2008,11/04/2008 GENERAL,IN-PERSON,REP,REPUBLICAN,066,066,34,FORSYTH,066,066
